City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rangpur;24;12402004;11602402004;Daspara;Ahammad Boshoty;5;20;25;3;2;4;3;3;1;3;4;3;4;2;4;1;4;4;4;49
Rangpur;24;12402005;11602402005;Daspara;Afzal Boshoty;12;45;30;3;2;4;3;3;1;3;4;3;4;2;4;1;4;4;4;49
Rangpur;24;12402006;11602402006;Daspara;Mostofa Boshoty;6;23;15;2;1;4;3;3;1;3;4;3;4;2;4;1;4;4;4;47
Rangpur;24;12402007;11602402007;Daspara;Kala Harun Boshoty;12;48;12;3;1;4;3;2;1;3;4;3;4;2;4;1;4;4;4;47
Rangpur;24;12403001;11602403001;Bairagi Para;Gosh Boshoty;16;62;30;1;4;4;3;3;2;3;4;3;4;2;4;1;4;4;4;50
Rangpur;24;12403002;11602403002;Bairagi Para;Khogan Boshoty;7;27;7;4;4;4;3;3;1;4;4;3;3;2;1;1;2;1;2;42
Rangpur;24;12403003;11602403003;Bairagi Para;Dhapi Boshoty;18;72;28;2;1;4;3;3;1;3;4;3;4;2;4;3;4;4;4;49
Rangpur;24;12403004;11602403004;Bairagi Para;Ratan Lal Boski Boshoty;11;42;40;4;4;4;3;3;2;3;4;3;4;2;4;3;4;4;4;55
Rangpur;24;12403005;11602403005;Bairagi Para;Nural Boshoty;14;54;15;3;1;4;3;3;1;3;4;3;4;2;4;3;4;4;4;50
Rangpur;24;12403006;11602403006;Bairagi Para;Sudir/ Ali Boshoty;17;68;25;3;1;4;3;3;2;3;4;3;4;2;4;3;4;4;4;51
Rangpur;24;12403007;11602403007;Bairagi Para;Rajjak Boshoty;8;32;7;2;1;4;3;3;1;3;4;3;3;2;1;1;2;1;1;35
Rangpur;24;12403008;11602403008;Bairagi Para;Shaheb Ali;6;24;9;4;1;4;3;3;1;3;4;3;3;2;1;1;2;1;1;37
Rangpur;24;12404001;11602404001;Kamal Kachna;Monsur Boshoty;8;32;30;4;4;4;3;3;2;3;4;3;4;2;4;3;4;4;4;55
Rangpur;24;12404002;11602404002;Kamal Kachna;Ajahar Boshoty;5;20;30;3;2;4;3;3;2;3;4;3;4;2;4;3;4;4;4;52
Rangpur;24;12405001;11602405001;Gupttopara;Dr. Samsul;51;227;46;3;1;4;4;4;1;4;4;3;4;2;4;3;4;4;4;53
Rangpur;24;12405002;11602405002;Gupttopara;Moynar Boshoty;15;83;24;2;3;4;3;1;1;1;4;4;4;1;1;1;1;1;1;33
Rangpur;24;12405003;11602405003;Gupttopara;Abu Ali Potti;102;509;47;2;1;1;1;1;1;1;2;3;4;1;1;1;1;1;1;23
