City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;2;150209008;10100209008;Bangla bazar, Chowdhury nagar;Kola Bagan;750;3450;15;1;1;4;1;1;2;1;1;3;4;3;4;4;4;2;1;37
Chittagong;2;150210001;10100210001;Chandan nagar, shyamol chaya;Chondon Nagar;100;500;15;4;3;4;4;1;4;3;4;4;4;4;4;4;4;4;4;59
Chittagong;2;150210002;10100210002;Chandan nagar, shyamol chaya;Babul Saheber Colony;250;1250;20;1;2;4;2;1;2;1;4;4;4;3;3;2;3;1;3;40
Chittagong;2;150210003;10100210003;Chandan nagar, shyamol chaya;Kutuber Colony;200;1000;20;2;2;4;2;1;3;1;4;4;4;3;4;3;3;4;3;47
Chittagong;2;150210004;10100210004;Chandan nagar, shyamol chaya;Dedar Housing;100;500;10;2;2;4;4;1;4;1;4;4;4;4;4;4;4;4;3;53
Chittagong;2;150210005;10100210005;Chandan nagar, shyamol chaya;Shamol Chaya Ali;200;1000;24;4;3;4;4;1;4;4;4;4;4;4;4;4;4;4;3;59
Chittagong;2;150210006;10100210006;Chandan nagar, shyamol chaya;Bolbelas Pahar;200;920;25;1;1;1;1;1;1;1;1;3;3;2;1;1;1;2;1;22
Chittagong;2;150210007;10100210007;Chandan nagar, shyamol chaya;Mojfar Nagar;130;610;25;1;2;3;2;1;2;2;2;4;3;2;3;2;4;1;3;37
Chittagong;2;150211001;10100211001;Ershad nagar;Arshat Nagar;200;1200;30;2;2;4;2;1;3;1;4;4;4;4;3;4;4;4;2;48
Chittagong;2;150211002;10100211002;Ershad nagar;Segun Bagan;100;500;15;1;2;4;1;1;2;1;2;4;4;2;1;1;1;1;1;29
Chittagong;2;150211003;10100211003;Ershad nagar;Jed-A- Abashon;150;750;15;2;2;4;3;1;4;1;3;4;4;4;3;3;3;4;2;47
Chittagong;2;150211004;10100211004;Ershad nagar;Kathal Bagan;200;1000;15;1;2;4;1;1;3;1;4;4;4;3;3;3;3;1;3;41
Chittagong;2;150211005;10100211005;Ershad nagar;Khulse Garden;200;1000;22;1;2;4;2;1;2;1;3;3;3;3;4;1;4;1;3;38
Chittagong;2;150212001;10100212001;Arefin nagar;Muktejodda Colony Block-1;330;1518;65;1;1;4;1;1;1;1;2;3;2;3;4;1;2;2;1;30
Chittagong;2;150212002;10100212002;Arefin nagar;Muktejodda Colony Block-2;480;2208;68;1;1;4;1;1;2;1;2;3;1;3;4;1;2;2;1;30
Chittagong;2;150212003;10100212003;Arefin nagar;Besho Kobor Sthan;475;2185;60;1;1;4;1;1;1;1;2;3;1;2;4;1;2;2;1;28
