City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rajshahi;25;202503009;;Raninagar (Uttor);Munsur Bari;12;48;20;2;1;4;4;4;1;4;4;3;2;1;4;3;4;4;4;49
Rajshahi;25;202503010;;Raninagar (Uttor);Munjur Bari;7;35;22;1;1;4;4;4;1;4;4;3;4;1;1;1;1;1;1;36
Rajshahi;25;202503011;;Raninagar (Uttor);Joner Bari;20;78;20;4;3;4;4;4;1;4;4;3;3;1;4;3;4;4;4;54
Rajshahi;25;202503012;;Raninagar (Uttor);Bobotar Bari;20;80;30;2;1;4;4;4;1;2;4;3;3;1;4;1;4;4;4;46
Rajshahi;25;202504001;;Raninagar (Moddho);Baitul Hamdh Jame Masjeed Ar Pashe;5;22;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202504002;;Raninagar (Moddho);Bow Bazar;5;24;20;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202504003;;Raninagar (Moddho);Khademul School Ar Shamner Bosotee;6;26;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202504004;;Raninagar (Moddho);Chumkir Bari;6;26;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202505001;;Raninagar (Dokkhin);Khademul School Ar Pashe;5;25;30;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202505002;;Raninagar (Dokkhin);S.B. Lab;5;19;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;25;202505003;;Raninagar (Dokkhin);Chonchol Ar Bari;6;27;40;4;4;4;4;4;1;4;4;3;4;1;4;1;4;4;4;54
Rajshahi;26;202601001;;Meherchondi Moddhopara;Anarul Ar Bosotee;17;77;2;2;1;4;3;2;2;4;4;4;3;1;1;1;1;1;1;35
Rajshahi;26;202601002;;Meherchondi Moddhopara;Azar Hauqe Ar Bosotee;13;60;50;4;3;4;4;4;3;4;3;3;3;3;4;3;4;4;4;57
Rajshahi;26;202601003;;Meherchondi Moddhopara;Koroytola Bosote;125;520;40;2;1;4;4;3;3;3;4;3;4;2;4;2;4;4;4;51
Rajshahi;26;202602001;;Meherchondi Purbopara;Meherchondi Purbopara Eidgha Ar Pashe;25;120;30;1;2;3;1;3;3;4;4;3;3;2;4;3;4;4;4;48
Rajshahi;26;202602002;;Meherchondi Purbopara;Shadina Ar Bari;40;180;40;1;1;4;1;4;3;1;4;4;3;1;4;3;4;4;4;46
Rajshahi;26;202602003;;Meherchondi Purbopara;Royal Ar Amer Bagan;18;80;10;1;1;4;1;4;3;1;4;3;3;1;4;3;4;4;4;45
Rajshahi;26;202602004;;Meherchondi Purbopara;Hotath Para;105;450;20;1;1;4;2;4;3;4;4;3;4;1;4;3;4;4;4;50
Rajshahi;26;202602005;;Meherchondi Purbopara;Badsha Kamar Bari;106;450;25;1;1;4;1;2;3;1;4;3;2;1;4;3;4;4;4;42
Rajshahi;26;202602006;;Meherchondi Purbopara;Titir Bosotee;28;150;50;1;1;4;1;1;3;1;2;3;1;1;1;1;1;1;1;24
Rajshahi;26;202603001;;Chokpara;Ruhul Ar Bosotee;35;220;10;4;4;4;4;4;2;3;4;3;3;3;4;3;4;4;4;57
Rajshahi;26;202603002;;Chokpara;Sahafuddain Ar Bosotee;42;201;32;4;4;4;4;3;3;3;4;3;3;2;4;3;4;4;4;56
Rajshahi;26;202603003;;Chokpara;Repon Ar Bosotee;13;42;3;4;2;4;4;4;2;4;3;3;3;2;4;3;4;4;4;54
Rajshahi;26;202603004;;Chokpara;Ruhun Ar Bosotee;27;95;30;4;4;4;4;3;2;4;4;4;4;4;4;3;4;4;4;60
Rajshahi;26;202603005;;Chokpara;Moti Ar Bosotee;55;285;25;4;4;4;4;3;2;3;3;3;3;4;4;3;4;4;4;56
Rajshahi;26;202603006;;Chokpara;Mintu Ar Bosotee;42;190;30;4;4;4;4;3;3;3;4;4;3;3;4;3;4;4;4;58
Rajshahi;26;202604001;;Jamalpur;Kholil Ar Bosotee;25;102;50;4;3;3;4;4;3;3;4;3;4;3;4;3;4;4;4;57
